#--- Experiment ---------------------------------
# comment
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.5.3.2466   www.pyroscience.com
#MESSRECHNER4
#--- Instrument --------------------------------------------------------------------------
#Device: FSP19 [A] FSPRO-4 SN:21450119 UiD:2466C2055D64A687 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - SHG7-597-623 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	80% (G)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	1000	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	lastCal3	R1	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	R2	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	offset (pH)	dPhi_ref (°)	attenuation coefficient (1/m)	bkgdAmpl (mV)	bkgdDphi (°)	dsf_dye	dtf_dye	pka	slope	bottom_t	top_t	slope_t	pka_t	pka_is1	pka_is2
#	09.12.2024	01.01.2001	01.01.2001	1.420695	2.266000	24.890000	2.000000	0.046000	14.000000	20.000000	7.500000	0.000000	57.800000	0.033900	0.584000	0.000000	0.904700	-0.005670	8.319000	1.087000	-0.015900	-0.002465	0.000000	-0.011470	2.540000	0.250000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	R [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
11-12-2024	08:35:44.271	279.850	7.497	7.497	27.503	938	0	1.0911	OK	11-12-2024	08:35:44.271	279.850	37.582	OK
11-12-2024	08:35:44.527	280.106	7.497	7.497	27.504	939	0	1.0910	OK	11-12-2024	08:35:44.527	280.106	37.582	OK
11-12-2024	08:35:44.707	280.286	7.498	7.498	27.506	939	0	1.0908	OK	11-12-2024	08:35:44.707	280.286	37.583	OK
11-12-2024	08:35:44.810	280.389	7.497	7.497	27.501	939	0	1.0912	OK	11-12-2024	08:35:44.810	280.389	37.583	OK
11-12-2024	08:35:44.906	280.485	7.497	7.497	27.500	939	0	1.0913	OK	11-12-2024	08:35:44.906	280.485	37.582	OK
11-12-2024	08:35:45.007	280.586	7.496	7.496	27.494	939	0	1.0917	OK	11-12-2024	08:35:45.007	280.586	37.582	OK
11-12-2024	08:35:45.107	280.686	7.495	7.495	27.491	939	0	1.0919	OK	11-12-2024	08:35:45.107	280.686	37.582	OK
11-12-2024	08:35:45.278	280.856	7.497	7.497	27.502	939	0	1.0911	OK	11-12-2024	08:35:45.278	280.856	37.582	OK
11-12-2024	08:35:45.533	281.112	7.497	7.497	27.500	939	0	1.0913	OK	11-12-2024	08:35:45.533	281.112	37.580	OK
11-12-2024	08:35:45.707	281.286	7.497	7.497	27.501	939	0	1.0912	OK	11-12-2024	08:35:45.707	281.286	37.581	OK
11-12-2024	08:35:45.808	281.387	7.496	7.496	27.495	939	0	1.0916	OK	11-12-2024	08:35:45.808	281.387	37.581	OK
11-12-2024	08:35:45.908	281.487	7.496	7.496	27.495	939	0	1.0916	OK	11-12-2024	08:35:45.908	281.487	37.581	OK
11-12-2024	08:35:46.008	281.587	7.495	7.495	27.491	939	0	1.0919	OK	11-12-2024	08:35:46.008	281.587	37.581	OK
11-12-2024	08:35:46.107	281.686	7.496	7.496	27.495	939	0	1.0916	OK	11-12-2024	08:35:46.107	281.686	37.581	OK
11-12-2024	08:35:46.278	281.857	7.497	7.497	27.499	939	0	1.0913	OK	11-12-2024	08:35:46.278	281.857	37.581	OK
11-12-2024	08:35:46.535	282.114	7.497	7.497	27.499	939	0	1.0913	OK	11-12-2024	08:35:46.535	282.114	37.581	OK
11-12-2024	08:35:46.709	282.288	7.497	7.497	27.499	939	0	1.0913	OK	11-12-2024	08:35:46.709	282.288	37.581	OK
11-12-2024	08:35:46.809	282.388	7.496	7.496	27.495	939	0	1.0916	OK	11-12-2024	08:35:46.809	282.388	37.581	OK
11-12-2024	08:35:46.908	282.487	7.496	7.496	27.498	939	0	1.0914	OK	11-12-2024	08:35:46.908	282.487	37.581	OK
11-12-2024	08:35:47.009	282.588	7.496	7.496	27.496	939	0	1.0915	OK	11-12-2024	08:35:47.009	282.588	37.581	OK
11-12-2024	08:35:47.110	282.689	7.496	7.496	27.494	939	0	1.0917	OK	11-12-2024	08:35:47.110	282.689	37.581	OK
11-12-2024	08:35:47.280	282.859	7.496	7.496	27.493	939	0	1.0917	OK	11-12-2024	08:35:47.280	282.859	37.581	OK
11-12-2024	08:35:47.537	283.116	7.497	7.497	27.503	939	0	1.0911	OK	11-12-2024	08:35:47.537	283.116	37.581	OK
11-12-2024	08:35:47.711	283.290	7.497	7.497	27.504	939	0	1.0910	OK	11-12-2024	08:35:47.711	283.290	37.581	OK
11-12-2024	08:35:47.811	283.390	7.497	7.497	27.500	939	0	1.0913	OK	11-12-2024	08:35:47.811	283.390	37.582	OK
11-12-2024	08:35:47.912	283.490	7.496	7.496	27.498	939	0	1.0914	OK	11-12-2024	08:35:47.912	283.490	37.582	OK
11-12-2024	08:35:48.011	283.590	7.496	7.496	27.498	939	0	1.0914	OK	11-12-2024	08:35:48.011	283.590	37.582	OK
11-12-2024	08:35:48.115	283.694	7.496	7.496	27.495	939	0	1.0916	OK	11-12-2024	08:35:48.115	283.694	37.582	OK
11-12-2024	08:35:48.286	283.865	7.496	7.496	27.498	939	0	1.0914	OK	11-12-2024	08:35:48.286	283.865	37.581	OK
11-12-2024	08:35:48.541	284.120	7.497	7.497	27.501	939	0	1.0912	OK	11-12-2024	08:35:48.541	284.120	37.582	OK
11-12-2024	08:35:48.715	284.294	7.497	7.497	27.500	939	0	1.0913	OK	11-12-2024	08:35:48.715	284.294	37.582	OK
11-12-2024	08:35:48.815	284.394	7.496	7.496	27.495	939	0	1.0917	OK	11-12-2024	08:35:48.815	284.394	37.582	OK
11-12-2024	08:35:48.915	284.494	7.496	7.496	27.494	939	0	1.0917	OK	11-12-2024	08:35:48.915	284.494	37.582	OK
11-12-2024	08:35:49.018	284.597	7.496	7.496	27.494	939	0	1.0917	OK	11-12-2024	08:35:49.018	284.597	37.583	OK
11-12-2024	08:35:49.115	284.694	7.495	7.495	27.490	939	0	1.0920	OK	11-12-2024	08:35:49.115	284.694	37.583	OK
11-12-2024	08:35:49.287	284.866	7.496	7.496	27.496	939	0	1.0916	OK	11-12-2024	08:35:49.287	284.866	37.582	OK
11-12-2024	08:35:49.542	285.121	7.497	7.497	27.505	939	0	1.0910	OK	11-12-2024	08:35:49.542	285.121	37.583	OK
11-12-2024	08:35:49.717	285.296	7.497	7.497	27.505	939	0	1.0909	OK	11-12-2024	08:35:49.717	285.296	37.583	OK
11-12-2024	08:35:49.817	285.396	7.497	7.497	27.500	939	0	1.0913	OK	11-12-2024	08:35:49.817	285.396	37.583	OK
11-12-2024	08:35:49.918	285.497	7.497	7.497	27.499	939	0	1.0913	OK	11-12-2024	08:35:49.918	285.497	37.583	OK
11-12-2024	08:35:50.016	285.595	7.496	7.496	27.496	939	0	1.0915	OK	11-12-2024	08:35:50.016	285.595	37.583	OK
11-12-2024	08:35:50.118	285.697	7.497	7.497	27.499	939	0	1.0913	OK	11-12-2024	08:35:50.118	285.697	37.583	OK
11-12-2024	08:35:50.289	285.868	7.496	7.496	27.497	939	0	1.0915	OK	11-12-2024	08:35:50.289	285.868	37.582	OK
11-12-2024	08:35:50.560	286.139	7.498	7.498	27.506	939	0	1.0908	OK	11-12-2024	08:35:50.560	286.139	37.584	OK
11-12-2024	08:35:50.719	286.298	7.497	7.497	27.504	939	0	1.0910	OK	11-12-2024	08:35:50.719	286.298	37.584	OK
11-12-2024	08:35:50.820	286.399	7.497	7.497	27.501	939	0	1.0912	OK	11-12-2024	08:35:50.820	286.399	37.584	OK
11-12-2024	08:35:50.921	286.500	7.496	7.496	27.497	939	0	1.0915	OK	11-12-2024	08:35:50.921	286.500	37.584	OK
11-12-2024	08:35:51.019	286.598	7.496	7.496	27.494	939	0	1.0917	OK	11-12-2024	08:35:51.019	286.598	37.583	OK
11-12-2024	08:35:51.121	286.700	7.496	7.496	27.494	939	0	1.0917	OK	11-12-2024	08:35:51.121	286.700	37.583	OK
11-12-2024	08:35:51.291	286.870	7.496	7.496	27.498	939	0	1.0914	OK	11-12-2024	08:35:51.291	286.870	37.584	OK
11-12-2024	08:35:51.548	287.127	7.497	7.497	27.503	939	0	1.0911	OK	11-12-2024	08:35:51.548	287.127	37.584	OK
11-12-2024	08:35:51.723	287.302	7.497	7.497	27.501	939	0	1.0912	OK	11-12-2024	08:35:51.723	287.302	37.584	OK
11-12-2024	08:35:51.822	287.401	7.496	7.496	27.495	939	0	1.0916	OK	11-12-2024	08:35:51.822	287.401	37.584	OK
11-12-2024	08:35:51.923	287.502	7.496	7.496	27.494	939	0	1.0917	OK	11-12-2024	08:35:51.923	287.502	37.584	OK
11-12-2024	08:35:52.024	287.603	7.496	7.496	27.497	938	0	1.0915	OK	11-12-2024	08:35:52.024	287.603	37.584	OK
11-12-2024	08:35:52.125	287.704	7.495	7.495	27.492	938	0	1.0918	OK	11-12-2024	08:35:52.125	287.704	37.584	OK
11-12-2024	08:35:52.295	287.874	7.496	7.496	27.497	939	0	1.0915	OK	11-12-2024	08:35:52.295	287.874	37.583	OK
11-12-2024	08:35:52.551	288.130	7.497	7.497	27.503	939	0	1.0911	OK	11-12-2024	08:35:52.551	288.130	37.583	OK
11-12-2024	08:35:52.726	288.305	7.497	7.497	27.502	939	0	1.0911	OK	11-12-2024	08:35:52.726	288.305	37.583	OK
11-12-2024	08:35:52.826	288.405	7.496	7.496	27.497	939	0	1.0915	OK	11-12-2024	08:35:52.826	288.405	37.584	OK
11-12-2024	08:35:52.926	288.505	7.496	7.496	27.497	939	0	1.0915	OK	11-12-2024	08:35:52.926	288.505	37.584	OK
11-12-2024	08:35:53.026	288.605	7.496	7.496	27.496	939	0	1.0915	OK	11-12-2024	08:35:53.026	288.605	37.584	OK
11-12-2024	08:35:53.128	288.707	7.496	7.496	27.494	939	0	1.0917	OK	11-12-2024	08:35:53.128	288.707	37.584	OK
11-12-2024	08:35:53.418	288.997	7.496	7.496	27.498	939	0	1.0914	OK	11-12-2024	08:35:53.418	288.997	37.582	OK
11-12-2024	08:35:53.590	289.169	7.496	7.496	27.498	939	0	1.0914	OK	11-12-2024	08:35:53.590	289.169	37.582	OK
11-12-2024	08:35:53.729	289.308	7.497	7.497	27.502	939	0	1.0911	OK	11-12-2024	08:35:53.729	289.308	37.582	OK
11-12-2024	08:35:53.829	289.407	7.497	7.497	27.500	939	0	1.0912	OK	11-12-2024	08:35:53.829	289.407	37.581	OK
11-12-2024	08:35:53.930	289.509	7.496	7.496	27.497	939	0	1.0914	OK	11-12-2024	08:35:53.930	289.509	37.581	OK
11-12-2024	08:35:54.030	289.608	7.496	7.496	27.492	939	0	1.0918	OK	11-12-2024	08:35:54.030	289.608	37.581	OK
11-12-2024	08:35:54.269	289.848	7.497	7.497	27.501	939	0	1.0911	OK	11-12-2024	08:35:54.269	289.848	37.581	OK
11-12-2024	08:35:54.530	290.109	7.497	7.497	27.504	939	0	1.0909	OK	11-12-2024	08:35:54.530	290.109	37.580	OK
11-12-2024	08:35:54.631	290.210	7.496	7.496	27.497	939	0	1.0914	OK	11-12-2024	08:35:54.631	290.210	37.580	OK
11-12-2024	08:35:54.732	290.310	7.496	7.496	27.496	939	0	1.0915	OK	11-12-2024	08:35:54.732	290.310	37.580	OK
11-12-2024	08:35:54.833	290.412	7.496	7.496	27.494	939	0	1.0916	OK	11-12-2024	08:35:54.833	290.412	37.579	OK
11-12-2024	08:35:54.933	290.512	7.496	7.496	27.492	939	0	1.0918	OK	11-12-2024	08:35:54.933	290.512	37.579	OK
11-12-2024	08:35:55.033	290.612	7.496	7.496	27.492	938	0	1.0918	OK	11-12-2024	08:35:55.033	290.612	37.578	OK
11-12-2024	08:35:55.134	290.713	7.496	7.496	27.491	938	0	1.0918	OK	11-12-2024	08:35:55.134	290.713	37.578	OK
11-12-2024	08:35:55.304	290.883	7.496	7.496	27.495	939	0	1.0916	OK	11-12-2024	08:35:55.304	290.883	37.579	OK
11-12-2024	08:35:55.575	291.154	7.497	7.497	27.501	939	0	1.0911	OK	11-12-2024	08:35:55.575	291.154	37.579	OK
11-12-2024	08:35:55.734	291.313	7.497	7.497	27.498	939	0	1.0913	OK	11-12-2024	08:35:55.734	291.313	37.579	OK
11-12-2024	08:35:55.833	291.412	7.496	7.496	27.495	938	0	1.0916	OK	11-12-2024	08:35:55.833	291.412	37.578	OK
11-12-2024	08:35:55.934	291.513	7.496	7.496	27.495	938	0	1.0916	OK	11-12-2024	08:35:55.934	291.513	37.578	OK
11-12-2024	08:35:56.033	291.612	7.496	7.496	27.493	938	0	1.0917	OK	11-12-2024	08:35:56.033	291.612	37.577	OK
11-12-2024	08:35:56.136	291.714	7.495	7.495	27.489	939	0	1.0920	OK	11-12-2024	08:35:56.136	291.714	37.577	OK
11-12-2024	08:35:56.510	292.089	7.497	7.497	27.500	939	0	1.0913	OK	11-12-2024	08:35:56.510	292.089	37.577	OK
11-12-2024	08:35:56.634	292.213	7.496	7.496	27.497	939	0	1.0915	OK	11-12-2024	08:35:56.634	292.213	37.577	OK
11-12-2024	08:35:56.735	292.314	7.495	7.495	27.491	939	0	1.0919	OK	11-12-2024	08:35:56.735	292.314	37.577	OK
11-12-2024	08:35:56.835	292.414	7.496	7.496	27.494	939	0	1.0917	OK	11-12-2024	08:35:56.835	292.414	37.577	OK
11-12-2024	08:35:56.934	292.513	7.495	7.495	27.490	939	0	1.0920	OK	11-12-2024	08:35:56.934	292.513	37.577	OK
11-12-2024	08:35:57.035	292.614	7.496	7.496	27.493	939	0	1.0917	OK	11-12-2024	08:35:57.035	292.614	37.577	OK
11-12-2024	08:35:57.135	292.714	7.496	7.496	27.492	939	0	1.0918	OK	11-12-2024	08:35:57.135	292.714	37.578	OK
11-12-2024	08:35:57.304	292.883	7.497	7.497	27.500	939	0	1.0913	OK	11-12-2024	08:35:57.304	292.883	37.577	OK
11-12-2024	08:35:57.574	293.153	7.497	7.497	27.500	939	0	1.0913	OK	11-12-2024	08:35:57.574	293.153	37.577	OK
11-12-2024	08:35:57.737	293.316	7.497	7.497	27.499	939	0	1.0913	OK	11-12-2024	08:35:57.737	293.316	37.577	OK
11-12-2024	08:35:57.837	293.416	7.497	7.497	27.498	939	0	1.0913	OK	11-12-2024	08:35:57.837	293.416	37.577	OK
11-12-2024	08:35:57.937	293.516	7.496	7.496	27.494	939	0	1.0916	OK	11-12-2024	08:35:57.937	293.516	37.576	OK
11-12-2024	08:35:58.038	293.617	7.496	7.496	27.493	939	0	1.0917	OK	11-12-2024	08:35:58.038	293.617	37.576	OK
11-12-2024	08:35:58.136	293.715	7.496	7.496	27.493	939	0	1.0917	OK	11-12-2024	08:35:58.136	293.715	37.577	OK
11-12-2024	08:35:58.324	293.903	7.496	7.496	27.494	939	0	1.0916	OK	11-12-2024	08:35:58.324	293.903	37.576	OK
11-12-2024	08:35:58.583	294.162	7.497	7.497	27.499	939	0	1.0913	OK	11-12-2024	08:35:58.583	294.162	37.577	OK
11-12-2024	08:35:58.740	294.319	7.497	7.497	27.501	939	0	1.0911	OK	11-12-2024	08:35:58.740	294.319	37.576	OK
11-12-2024	08:35:58.840	294.419	7.496	7.496	27.494	938	0	1.0916	OK	11-12-2024	08:35:58.840	294.419	37.576	OK
11-12-2024	08:35:58.941	294.520	7.496	7.496	27.494	939	0	1.0916	OK	11-12-2024	08:35:58.941	294.520	37.575	OK
11-12-2024	08:35:59.042	294.621	7.496	7.496	27.492	938	0	1.0918	OK	11-12-2024	08:35:59.042	294.621	37.575	OK
11-12-2024	08:35:59.142	294.721	7.496	7.496	27.496	939	0	1.0915	OK	11-12-2024	08:35:59.142	294.721	37.576	OK
11-12-2024	08:35:59.313	294.892	7.496	7.496	27.496	938	0	1.0915	OK	11-12-2024	08:35:59.313	294.892	37.575	OK
11-12-2024	08:35:59.585	295.164	7.497	7.497	27.501	939	0	1.0911	OK	11-12-2024	08:35:59.585	295.164	37.576	OK
11-12-2024	08:35:59.742	295.321	7.497	7.497	27.501	939	0	1.0911	OK	11-12-2024	08:35:59.742	295.321	37.576	OK
11-12-2024	08:35:59.841	295.420	7.497	7.497	27.499	939	0	1.0913	OK	11-12-2024	08:35:59.841	295.420	37.576	OK
11-12-2024	08:35:59.942	295.521	7.497	7.497	27.498	939	0	1.0913	OK	11-12-2024	08:35:59.942	295.521	37.577	OK
11-12-2024	08:36:00.040	295.619	7.496	7.496	27.492	939	0	1.0918	OK	11-12-2024	08:36:00.040	295.619	37.577	OK
11-12-2024	08:36:00.270	295.849	7.497	7.497	27.499	939	0	1.0913	OK	11-12-2024	08:36:00.270	295.849	37.576	OK
11-12-2024	08:36:00.524	296.103	7.497	7.497	27.501	939	0	1.0911	OK	11-12-2024	08:36:00.524	296.103	37.576	OK
11-12-2024	08:36:00.642	296.220	7.497	7.497	27.501	939	0	1.0911	OK	11-12-2024	08:36:00.642	296.220	37.576	OK
11-12-2024	08:36:00.740	296.319	7.496	7.496	27.495	939	0	1.0916	OK	11-12-2024	08:36:00.740	296.319	37.576	OK
11-12-2024	08:36:00.842	296.421	7.497	7.497	27.499	939	0	1.0913	OK	11-12-2024	08:36:00.842	296.421	37.576	OK
11-12-2024	08:36:00.941	296.520	7.496	7.496	27.495	939	0	1.0916	OK	11-12-2024	08:36:00.941	296.520	37.576	OK
11-12-2024	08:36:01.042	296.621	7.496	7.496	27.497	939	0	1.0914	OK	11-12-2024	08:36:01.042	296.621	37.576	OK
11-12-2024	08:36:01.143	296.722	7.496	7.496	27.493	939	0	1.0917	OK	11-12-2024	08:36:01.143	296.722	37.576	OK
11-12-2024	08:36:01.495	297.074	7.496	7.496	27.496	939	0	1.0915	OK	11-12-2024	08:36:01.495	297.074	37.577	OK
11-12-2024	08:36:01.641	297.220	7.497	7.497	27.503	939	0	1.0910	OK	11-12-2024	08:36:01.641	297.220	37.578	OK
11-12-2024	08:36:01.742	297.321	7.497	7.497	27.498	939	0	1.0913	OK	11-12-2024	08:36:01.742	297.321	37.577	OK
11-12-2024	08:36:01.841	297.420	7.496	7.496	27.497	939	0	1.0914	OK	11-12-2024	08:36:01.841	297.420	37.577	OK
11-12-2024	08:36:01.941	297.520	7.496	7.496	27.494	939	0	1.0916	OK	11-12-2024	08:36:01.941	297.520	37.578	OK
11-12-2024	08:36:02.043	297.621	7.496	7.496	27.497	939	0	1.0914	OK	11-12-2024	08:36:02.043	297.621	37.578	OK
11-12-2024	08:36:02.142	297.721	7.496	7.496	27.492	939	0	1.0918	OK	11-12-2024	08:36:02.142	297.721	37.578	OK
11-12-2024	08:36:02.311	297.890	7.496	7.496	27.494	939	0	1.0916	OK	11-12-2024	08:36:02.311	297.890	37.578	OK
11-12-2024	08:36:02.574	298.153	7.497	7.497	27.501	939	0	1.0911	OK	11-12-2024	08:36:02.574	298.153	37.580	OK
11-12-2024	08:36:02.743	298.322	7.497	7.497	27.498	939	0	1.0913	OK	11-12-2024	08:36:02.743	298.322	37.578	OK
11-12-2024	08:36:02.843	298.422	7.496	7.496	27.493	939	0	1.0917	OK	11-12-2024	08:36:02.843	298.422	37.578	OK
11-12-2024	08:36:02.944	298.523	7.496	7.496	27.495	939	0	1.0916	OK	11-12-2024	08:36:02.944	298.523	37.578	OK
11-12-2024	08:36:03.048	298.627	7.495	7.495	27.490	938	0	1.0919	OK	11-12-2024	08:36:03.048	298.627	37.578	OK
11-12-2024	08:36:03.142	298.721	7.495	7.495	27.488	939	0	1.0920	OK	11-12-2024	08:36:03.142	298.721	37.579	OK
11-12-2024	08:36:03.312	298.891	7.496	7.496	27.494	939	0	1.0916	OK	11-12-2024	08:36:03.312	298.891	37.579	OK
11-12-2024	08:36:03.570	299.149	7.497	7.497	27.500	938	0	1.0912	OK	11-12-2024	08:36:03.570	299.149	37.578	OK
11-12-2024	08:36:03.744	299.323	7.497	7.497	27.498	938	0	1.0913	OK	11-12-2024	08:36:03.744	299.323	37.577	OK
11-12-2024	08:36:03.845	299.424	7.496	7.496	27.496	938	0	1.0915	OK	11-12-2024	08:36:03.845	299.424	37.577	OK
11-12-2024	08:36:03.944	299.523	7.495	7.495	27.488	938	0	1.0920	OK	11-12-2024	08:36:03.944	299.523	37.577	OK
11-12-2024	08:36:04.044	299.623	7.496	7.496	27.494	938	0	1.0916	OK	11-12-2024	08:36:04.044	299.623	37.577	OK
11-12-2024	08:36:04.144	299.723	7.495	7.495	27.490	938	0	1.0919	OK	11-12-2024	08:36:04.144	299.723	37.577	OK
11-12-2024	08:36:04.314	299.893	7.497	7.497	27.498	938	0	1.0913	OK	11-12-2024	08:36:04.314	299.893	37.578	OK
11-12-2024	08:36:04.588	300.167	7.497	7.497	27.499	938	0	1.0913	OK	11-12-2024	08:36:04.588	300.167	37.578	OK
11-12-2024	08:36:04.746	300.325	7.497	7.497	27.501	938	0	1.0911	OK	11-12-2024	08:36:04.746	300.325	37.578	OK
11-12-2024	08:36:04.845	300.424	7.496	7.496	27.496	939	0	1.0915	OK	11-12-2024	08:36:04.845	300.424	37.579	OK
11-12-2024	08:36:04.945	300.524	7.496	7.496	27.494	938	0	1.0916	OK	11-12-2024	08:36:04.945	300.524	37.579	OK
11-12-2024	08:36:05.046	300.624	7.496	7.496	27.495	938	0	1.0916	OK	11-12-2024	08:36:05.046	300.624	37.579	OK
11-12-2024	08:36:05.145	300.724	7.496	7.496	27.493	938	0	1.0917	OK	11-12-2024	08:36:05.145	300.724	37.579	OK
11-12-2024	08:36:05.332	300.911	7.496	7.496	27.497	939	0	1.0914	OK	11-12-2024	08:36:05.332	300.911	37.579	OK
11-12-2024	08:36:05.593	301.172	7.497	7.497	27.499	938	0	1.0913	OK	11-12-2024	08:36:05.593	301.172	37.578	OK
11-12-2024	08:36:05.747	301.326	7.497	7.497	27.500	938	0	1.0912	OK	11-12-2024	08:36:05.747	301.326	37.578	OK
11-12-2024	08:36:05.847	301.426	7.496	7.496	27.495	938	0	1.0916	OK	11-12-2024	08:36:05.847	301.426	37.578	OK
11-12-2024	08:36:05.946	301.525	7.496	7.496	27.491	938	0	1.0918	OK	11-12-2024	08:36:05.946	301.525	37.578	OK
11-12-2024	08:36:06.047	301.626	7.496	7.496	27.493	938	0	1.0916	OK	11-12-2024	08:36:06.047	301.626	37.579	OK
11-12-2024	08:36:06.146	301.725	7.495	7.495	27.490	938	0	1.0919	OK	11-12-2024	08:36:06.146	301.725	37.579	OK
11-12-2024	08:36:06.317	301.896	7.497	7.497	27.498	938	0	1.0913	OK	11-12-2024	08:36:06.317	301.896	37.580	OK
11-12-2024	08:36:06.587	302.166	7.497	7.497	27.498	938	0	1.0913	OK	11-12-2024	08:36:06.587	302.166	37.580	OK
11-12-2024	08:36:06.746	302.325	7.496	7.496	27.494	938	0	1.0916	OK	11-12-2024	08:36:06.746	302.325	37.580	OK
11-12-2024	08:36:06.846	302.425	7.496	7.496	27.495	938	0	1.0915	OK	11-12-2024	08:36:06.846	302.425	37.581	OK
11-12-2024	08:36:06.946	302.525	7.496	7.496	27.495	938	0	1.0916	OK	11-12-2024	08:36:06.946	302.525	37.581	OK
11-12-2024	08:36:07.047	302.626	7.496	7.496	27.498	938	0	1.0913	OK	11-12-2024	08:36:07.047	302.626	37.582	OK
11-12-2024	08:36:07.147	302.726	7.496	7.496	27.494	938	0	1.0916	OK	11-12-2024	08:36:07.147	302.726	37.582	OK
11-12-2024	08:36:07.320	302.899	7.497	7.497	27.499	938	0	1.0913	OK	11-12-2024	08:36:07.320	302.899	37.582	OK
11-12-2024	08:36:07.575	303.154	7.497	7.497	27.505	939	0	1.0909	OK	11-12-2024	08:36:07.575	303.154	37.582	OK
11-12-2024	08:36:07.746	303.325	7.496	7.496	27.498	939	0	1.0913	OK	11-12-2024	08:36:07.746	303.325	37.582	OK
11-12-2024	08:36:07.847	303.426	7.496	7.496	27.498	939	0	1.0913	OK	11-12-2024	08:36:07.847	303.426	37.581	OK
11-12-2024	08:36:07.947	303.526	7.496	7.496	27.494	939	0	1.0916	OK	11-12-2024	08:36:07.947	303.526	37.581	OK
11-12-2024	08:36:08.046	303.625	7.496	7.496	27.494	939	0	1.0916	OK	11-12-2024	08:36:08.046	303.625	37.580	OK
11-12-2024	08:36:08.146	303.725	7.496	7.496	27.492	939	0	1.0918	OK	11-12-2024	08:36:08.146	303.725	37.580	OK
11-12-2024	08:36:08.316	303.895	7.496	7.496	27.496	939	0	1.0915	OK	11-12-2024	08:36:08.316	303.895	37.580	OK
11-12-2024	08:36:08.573	304.152	7.497	7.497	27.503	939	0	1.0910	OK	11-12-2024	08:36:08.573	304.152	37.580	OK
11-12-2024	08:36:08.747	304.326	7.497	7.497	27.504	939	0	1.0909	OK	11-12-2024	08:36:08.747	304.326	37.580	OK
11-12-2024	08:36:08.846	304.425	7.496	7.496	27.495	939	0	1.0916	OK	11-12-2024	08:36:08.846	304.425	37.581	OK
11-12-2024	08:36:08.946	304.525	7.496	7.496	27.497	939	0	1.0914	OK	11-12-2024	08:36:08.946	304.525	37.581	OK
11-12-2024	08:36:09.048	304.627	7.496	7.496	27.491	939	0	1.0918	OK	11-12-2024	08:36:09.048	304.627	37.581	OK
11-12-2024	08:36:09.149	304.728	7.496	7.496	27.493	939	0	1.0916	OK	11-12-2024	08:36:09.149	304.728	37.581	OK
11-12-2024	08:36:09.321	304.900	7.496	7.496	27.496	939	0	1.0914	OK	11-12-2024	08:36:09.321	304.900	37.580	OK
11-12-2024	08:36:09.577	305.156	7.497	7.497	27.499	939	0	1.0912	OK	11-12-2024	08:36:09.577	305.156	37.579	OK
11-12-2024	08:36:09.751	305.330	7.497	7.497	27.502	939	0	1.0910	OK	11-12-2024	08:36:09.751	305.330	37.578	OK
11-12-2024	08:36:09.849	305.428	7.496	7.496	27.496	939	0	1.0914	OK	11-12-2024	08:36:09.849	305.428	37.579	OK
11-12-2024	08:36:09.950	305.529	7.496	7.496	27.496	939	0	1.0914	OK	11-12-2024	08:36:09.950	305.529	37.579	OK
11-12-2024	08:36:10.049	305.628	7.496	7.496	27.494	939	0	1.0916	OK	11-12-2024	08:36:10.049	305.628	37.578	OK
11-12-2024	08:36:10.151	305.730	7.497	7.497	27.499	939	0	1.0913	OK	11-12-2024	08:36:10.151	305.730	37.578	OK
11-12-2024	08:36:10.322	305.901	7.497	7.497	27.498	939	0	1.0913	OK	11-12-2024	08:36:10.322	305.901	37.578	OK
11-12-2024	08:36:10.594	306.173	7.497	7.497	27.502	939	0	1.0911	OK	11-12-2024	08:36:10.594	306.173	37.579	OK
11-12-2024	08:36:10.751	306.330	7.497	7.497	27.500	939	0	1.0912	OK	11-12-2024	08:36:10.751	306.330	37.578	OK
